Collection date,Alpha,Beta,Delta,Eta,Gamma,Iota,Kappa,Lambda,Others,sum
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2857142857142858
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.8571428571428572
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.8571428571428571
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2857142857142858
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7142857142857143
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5714285714285714
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7142857142857143
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5714285714285714
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5714285714285714
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.42857142857142855
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14285714285714285
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14285714285714285
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.14285714285714285
2020-02-15,,,,,,,,,,0.0
2020-02-16,,,,,,,,,,0.0
2020-02-17,,,,,,,,,,0.0
2020-02-18,,,,,,,,,,0.0
2020-02-19,,,,,,,,,,0.0
2020-02-20,,,,,,,,,,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.2857142857142857
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7142857142857143
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7142857142857143
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2857142857142858
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.8571428571428572
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.8571428571428572
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.8571428571428572
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.142857142857143
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.2857142857142856
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.714285714285714
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.857142857142857
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.571428571428571
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.428571428571429
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.428571428571429
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.571428571428571
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.857142857142858
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.142857142857142
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.571428571428573
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.571428571428573
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.0
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46.57142857142857
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59.285714285714285
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,82.71428571428571
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,104.85714285714286
2020-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,130.57142857142858
2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,153.14285714285714
2020-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,168.71428571428572
2020-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,183.0
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,194.57142857142858
2020-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,194.14285714285714
2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,186.85714285714286
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,169.28571428571428
2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,156.85714285714286
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.42857142857142
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,142.57142857142858
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,127.28571428571429
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,111.0
2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,101.42857142857143
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96.42857142857143
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,88.0
2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,79.42857142857143
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.42857142857143
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,65.57142857142857
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.714285714285715
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.57142857142857
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,48.57142857142857
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46.285714285714285
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.142857142857146
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37.57142857142857
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.42857142857143
2020-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.714285714285715
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.571428571428573
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.285714285714285
2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.571428571428573
2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.714285714285714
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0
2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.142857142857142
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.714285714285714
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0
2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.428571428571429
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.857142857142858
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.571428571428571
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.857142857142858
2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.571428571428571
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.857142857142858
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.714285714285714
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.285714285714286
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.428571428571429
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.0
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.714285714285714
2020-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.714285714285714
2020-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.714285714285714
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.714285714285714
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.285714285714286
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.285714285714286
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.857142857142858
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.428571428571429
2020-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0
2020-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.285714285714286
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.714285714285714
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.571428571428571
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.857142857142857
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.714285714285714
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.142857142857143
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.0
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.714285714285714
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.428571428571429
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.285714285714286
2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.428571428571429
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.142857142857142
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.714285714285714
2020-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.142857142857142
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.571428571428571
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.142857142857142
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.285714285714286
2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.714285714285714
2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.857142857142857
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.571428571428571
2020-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.857142857142857
2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.857142857142857
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.5714285714285716
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.285714285714286
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.857142857142857
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.285714285714286
2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.428571428571429
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.285714285714286
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.285714285714286
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.285714285714286
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.571428571428571
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.714285714285714
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0
2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.428571428571429
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.714285714285714
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.571428571428571
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.714285714285715
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.571428571428573
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.714285714285715
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.714285714285715
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46.42857142857143
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.857142857142854
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,52.714285714285715
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.285714285714285
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59.857142857142854
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.71428571428571
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.71428571428571
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.28571428571429
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,101.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,117.57142857142857
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,121.71428571428571
2020-07-10,0.0,0.10752688172043011,0.0,0.0,0.0,0.0,0.0,0.0,99.89247311827957,132.85714285714286
2020-07-11,0.0,0.10298661174047373,0.0,0.0,0.0,0.0,0.0,0.0,99.89701338825952,138.71428571428572
2020-07-12,0.0,0.0992063492063492,0.0,0.0,0.0,0.0,0.0,0.0,99.90079365079364,144.0
2020-07-13,0.0,0.08764241893076248,0.0,0.0,0.0,0.0,0.0,0.0,99.91235758106924,163.0
2020-07-14,0.0,0.0832639467110741,0.0,0.0,0.0,0.0,0.0,0.0,99.91673605328891,171.57142857142858
2020-07-15,0.0,0.08136696501220503,0.0,0.0,0.0,0.0,0.0,0.0,99.91863303498778,175.57142857142858
2020-07-16,0.0,0.07496251874062967,0.0,0.0,0.0,0.0,0.0,0.0,99.92503748125937,190.57142857142858
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,205.0
2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,228.28571428571428
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,235.42857142857142
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,233.85714285714286
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,248.14285714285714
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,255.42857142857142
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,283.85714285714283
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,289.2857142857143
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,280.57142857142856
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,274.85714285714283
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,287.14285714285717
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,291.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,304.85714285714283
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,286.14285714285717
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,277.57142857142856
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,276.14285714285717
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,291.2857142857143
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,285.2857142857143
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,272.85714285714283
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,251.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,255.42857142857142
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,248.28571428571428
2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,233.71428571428572
2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,218.71428571428572
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,198.85714285714286
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,185.57142857142858
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,184.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,168.42857142857142
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,165.0
2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,164.85714285714286
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,161.85714285714286
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,165.71428571428572
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,164.42857142857142
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,161.57142857142858
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,156.14285714285714
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,158.57142857142858
2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,154.0
2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,151.85714285714286
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,144.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,134.71428571428572
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,129.57142857142858
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,120.57142857142857
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,109.14285714285714
2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,107.0
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,98.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.71428571428571
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.85714285714286
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80.71428571428571
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,74.28571428571429
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,69.57142857142857
2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.42857142857143
2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.42857142857143
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59.42857142857143
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,52.857142857142854
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,48.57142857142857
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46.857142857142854
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.857142857142854
2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.714285714285715
2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.57142857142857
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36.857142857142854
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.285714285714285
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,36.285714285714285
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.714285714285715
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.142857142857146
2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.0
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.285714285714285
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.428571428571427
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.857142857142858
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.142857142857142
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.857142857142858
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.285714285714286
2020-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.857142857142858
2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.714285714285714
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.857142857142858
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.285714285714286
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.285714285714286
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.142857142857143
2020-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.428571428571429
2020-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.571428571428571
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.571428571428571
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.571428571428571
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.714285714285714
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.857142857142858
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.285714285714286
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0
