Collection date,Alpha,Beta,Delta,Eta,Gamma,Iota,Kappa,Others,sum
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.1428571428571428
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2857142857142858
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.142857142857143
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.142857142857143
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.7142857142857144
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.857142857142857
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.857142857142857
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.2857142857142856
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.2857142857142856
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5714285714285714
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.7142857142857142
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.1428571428571428
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5714285714285714
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.142857142857143
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.7142857142857142
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5714285714285714
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5714285714285714
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.8571428571428572
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2857142857142858
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.1428571428571428
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.2857142857142858
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.1428571428571428
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.1428571428571428
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.4285714285714286
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.5714285714285714
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.7142857142857142
2020-12-08,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,92.85714285714286,2.0
2020-12-09,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,92.85714285714286,2.0
2020-12-10,6.25,0.0,0.0,0.0,0.0,0.0,0.0,93.75,2.2857142857142856
2020-12-11,5.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,94.44444444444443,2.5714285714285716
2020-12-12,6.25,0.0,0.0,0.0,0.0,0.0,0.0,93.75,2.2857142857142856
2020-12-13,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,92.85714285714286,2.0
2020-12-14,6.25,0.0,0.0,0.0,0.0,0.0,0.0,93.75,2.2857142857142856
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.4285714285714284
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.7142857142857144
2020-12-17,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,95.45454545454545,3.142857142857143
2020-12-18,5.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,2.857142857142857
2020-12-19,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428572,3.0
2020-12-20,13.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,86.36363636363636,3.142857142857143
2020-12-21,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,79.16666666666667,3.4285714285714284
2020-12-22,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,78.57142857142857,4.0
2020-12-23,23.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3.5714285714285716
2020-12-24,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,79.16666666666667,3.4285714285714284
2020-12-25,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,79.16666666666667,3.4285714285714284
2020-12-26,12.5,0.0,0.0,0.0,0.0,0.0,0.0,87.5,3.4285714285714284
2020-12-27,13.043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,86.95652173913044,3.2857142857142856
2020-12-28,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,95.99999999999999,3.5714285714285716
2020-12-29,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,95.83333333333334,3.4285714285714284
2020-12-30,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,93.33333333333333,4.285714285714286
2020-12-31,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,91.1764705882353,4.857142857142857
2021-01-01,7.5,0.0,0.0,0.0,0.0,0.0,0.0,92.5,5.714285714285714
2021-01-02,7.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,92.10526315789474,5.428571428571429
2021-01-03,7.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,92.10526315789474,5.428571428571429
2021-01-04,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,92.30769230769232,5.571428571428571
2021-01-05,10.256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,89.74358974358975,5.571428571428571
2021-01-06,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,88.23529411764707,4.857142857142857
2021-01-07,10.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.285714285714286
2021-01-08,18.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0,81.48148148148148,3.857142857142857
2021-01-09,15.151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,84.84848484848484,4.714285714285714
2021-01-10,13.513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,86.48648648648648,5.285714285714286
2021-01-11,17.241379310344826,0.0,0.0,0.0,0.0,0.0,0.0,82.75862068965516,4.142857142857143
2021-01-12,11.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,88.46153846153845,3.7142857142857144
2021-01-13,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,5.0
2021-01-14,15.151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,84.84848484848484,4.714285714285714
2021-01-15,12.5,0.0,0.0,0.0,0.0,0.0,0.0,87.5,4.571428571428571
2021-01-16,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.285714285714286
2021-01-17,19.354838709677416,0.0,0.0,0.0,0.0,0.0,0.0,80.64516129032258,4.428571428571429
2021-01-18,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,77.14285714285715,5.0
2021-01-19,31.70731707317073,0.0,0.0,0.0,0.0,0.0,0.0,68.29268292682927,5.857142857142857
2021-01-20,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,4.714285714285714
2021-01-21,31.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,68.57142857142857,5.0
2021-01-22,32.5,0.0,0.0,0.0,0.0,0.0,0.0,67.5,5.714285714285714
2021-01-23,30.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,5.714285714285714
2021-01-24,36.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,63.888888888888886,5.142857142857143
2021-01-25,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,4.714285714285714
2021-01-26,20.68965517241379,0.0,0.0,0.0,0.0,10.344827586206895,0.0,68.9655172413793,4.142857142857143
2021-01-27,27.272727272727277,0.0,0.0,0.0,0.0,9.09090909090909,0.0,63.63636363636363,4.714285714285714
2021-01-28,28.57142857142857,0.0,0.0,0.0,0.0,8.571428571428571,0.0,62.857142857142854,5.0
2021-01-29,25.0,0.0,0.0,0.0,0.0,10.714285714285714,0.0,64.28571428571429,4.0
2021-01-30,20.68965517241379,0.0,0.0,0.0,0.0,10.344827586206895,0.0,68.9655172413793,4.142857142857143
2021-01-31,18.18181818181818,0.0,0.0,3.03030303030303,0.0,9.09090909090909,0.0,69.69696969696969,4.714285714285714
2021-02-01,17.142857142857142,0.0,0.0,2.857142857142857,0.0,8.571428571428571,0.0,71.42857142857143,5.0
2021-02-02,22.857142857142858,0.0,0.0,2.857142857142857,0.0,0.0,0.0,74.28571428571429,5.0
2021-02-03,20.58823529411765,0.0,0.0,2.941176470588235,0.0,0.0,0.0,76.47058823529413,4.857142857142857
2021-02-04,18.18181818181818,0.0,0.0,3.03030303030303,0.0,0.0,0.0,78.78787878787878,4.714285714285714
2021-02-05,21.62162162162162,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,75.67567567567568,5.285714285714286
2021-02-06,25.0,0.0,2.5,2.5,0.0,0.0,0.0,70.0,5.714285714285714
2021-02-07,28.57142857142857,2.380952380952381,2.380952380952381,0.0,0.0,0.0,0.0,66.66666666666666,6.0
2021-02-08,34.146341463414636,2.4390243902439024,2.4390243902439024,0.0,0.0,0.0,0.0,60.97560975609757,5.857142857142857
2021-02-09,29.268292682926827,2.4390243902439024,2.4390243902439024,0.0,0.0,0.0,0.0,65.85365853658537,5.857142857142857
2021-02-10,23.07692307692308,2.564102564102564,2.564102564102564,0.0,0.0,0.0,0.0,71.7948717948718,5.571428571428571
2021-02-11,22.72727272727273,2.272727272727273,2.272727272727273,0.0,0.0,0.0,0.0,72.72727272727273,6.285714285714286
2021-02-12,22.5,2.5,2.5,0.0,0.0,0.0,0.0,72.50000000000001,5.714285714285714
2021-02-13,24.24242424242424,3.03030303030303,0.0,0.0,0.0,0.0,0.0,72.72727272727272,4.714285714285714
2021-02-14,19.230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,80.76923076923077,3.7142857142857144
2021-02-15,13.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,86.36363636363636,3.142857142857143
2021-02-16,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,81.81818181818183,3.142857142857143
2021-02-17,23.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,76.19047619047619,3.0
2021-02-18,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,1.7142857142857142
2021-02-19,25.0,0.0,0.0,0.0,0.0,0.0,0.0,75.00000000000001,1.7142857142857142
2021-02-20,18.75,0.0,0.0,0.0,0.0,0.0,0.0,81.25000000000001,2.2857142857142856
2021-02-21,25.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.2857142857142856
2021-02-22,31.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,68.42105263157895,2.7142857142857144
2021-02-23,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,64.28571428571429,2.0
2021-02-24,28.57142857142857,14.285714285714285,0.0,0.0,0.0,0.0,0.0,57.14285714285714,2.0
2021-02-25,28.57142857142857,14.285714285714285,0.0,0.0,0.0,0.0,0.0,57.14285714285714,2.0
2021-02-26,29.411764705882355,11.76470588235294,0.0,0.0,0.0,5.88235294117647,5.88235294117647,47.05882352941176,2.4285714285714284
2021-02-27,35.714285714285715,14.285714285714285,0.0,0.0,0.0,7.142857142857142,7.142857142857142,35.714285714285715,2.0
2021-02-28,30.769230769230766,15.384615384615383,0.0,0.0,0.0,7.692307692307692,7.692307692307692,38.46153846153847,1.8571428571428572
2021-03-01,18.181818181818183,27.27272727272727,0.0,0.0,0.0,9.090909090909092,9.090909090909092,36.36363636363637,1.5714285714285714
2021-03-02,17.647058823529413,29.411764705882355,0.0,0.0,0.0,5.88235294117647,5.88235294117647,41.1764705882353,2.4285714285714284
2021-03-03,22.222222222222218,16.666666666666664,0.0,0.0,0.0,5.5555555555555545,5.5555555555555545,50.0,2.5714285714285716
2021-03-04,19.047619047619047,19.047619047619047,0.0,0.0,0.0,4.761904761904762,4.761904761904762,52.38095238095239,3.0
2021-03-05,17.647058823529413,29.411764705882355,0.0,0.0,0.0,0.0,0.0,52.941176470588246,2.4285714285714284
2021-03-06,12.5,31.25,0.0,0.0,0.0,0.0,0.0,56.250000000000014,2.2857142857142856
2021-03-07,11.111111111111109,27.77777777777778,0.0,0.0,0.0,0.0,0.0,61.11111111111111,2.5714285714285716
2021-03-08,9.523809523809524,23.80952380952381,0.0,4.761904761904762,0.0,0.0,0.0,61.904761904761905,3.0
2021-03-09,10.526315789473683,15.789473684210526,0.0,5.263157894736842,0.0,0.0,0.0,68.42105263157895,2.7142857142857144
2021-03-10,5.88235294117647,17.647058823529413,0.0,5.88235294117647,0.0,0.0,0.0,70.58823529411765,2.4285714285714284
2021-03-11,7.142857142857142,14.285714285714285,0.0,7.142857142857142,0.0,0.0,0.0,71.42857142857143,2.0
2021-03-12,14.285714285714285,7.142857142857142,0.0,7.142857142857142,0.0,0.0,0.0,71.42857142857143,2.0
2021-03-13,18.75,18.75,0.0,6.25,0.0,0.0,0.0,56.250000000000014,2.2857142857142856
2021-03-14,21.428571428571427,21.428571428571427,0.0,7.142857142857142,0.0,0.0,0.0,50.0,2.0
2021-03-15,25.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,1.7142857142857142
2021-03-16,25.0,37.5,0.0,0.0,0.0,0.0,0.0,37.5,1.1428571428571428
2021-03-17,23.076923076923077,38.46153846153847,0.0,0.0,0.0,0.0,0.0,38.46153846153847,1.8571428571428572
2021-03-18,21.052631578947366,52.63157894736842,0.0,0.0,0.0,0.0,0.0,26.31578947368421,2.7142857142857144
2021-03-19,22.72727272727273,45.45454545454546,0.0,0.0,0.0,0.0,0.0,31.818181818181817,3.142857142857143
2021-03-20,21.73913043478261,34.78260869565217,0.0,0.0,0.0,0.0,0.0,43.47826086956522,3.2857142857142856
2021-03-21,22.58064516129032,41.935483870967744,0.0,0.0,0.0,0.0,3.225806451612903,32.25806451612903,4.428571428571429
2021-03-22,32.43243243243243,32.43243243243243,0.0,0.0,0.0,2.7027027027027026,5.405405405405405,27.027027027027028,5.285714285714286
2021-03-23,29.78723404255319,40.42553191489362,0.0,0.0,0.0,2.127659574468085,4.25531914893617,23.404255319148938,6.714285714285714
2021-03-24,36.0,40.0,0.0,0.0,0.0,1.9999999999999998,3.9999999999999996,18.0,7.142857142857143
2021-03-25,38.0,34.0,0.0,0.0,0.0,1.9999999999999998,5.999999999999999,20.0,7.142857142857143
2021-03-26,38.88888888888889,33.333333333333336,0.0,0.0,0.0,1.8518518518518516,7.4074074074074066,18.51851851851852,7.714285714285714
2021-03-27,40.67796610169491,35.59322033898305,0.0,0.0,0.0,1.694915254237288,6.779661016949152,15.254237288135593,8.428571428571429
2021-03-28,40.35087719298246,33.333333333333336,0.0,0.0,0.0,1.7543859649122806,7.017543859649122,17.54385964912281,8.142857142857142
2021-03-29,33.33333333333333,42.42424242424242,0.0,1.515151515151515,0.0,1.515151515151515,4.545454545454545,16.666666666666664,9.428571428571429
2021-03-30,31.343283582089555,38.80597014925373,0.0,1.4925373134328357,0.0,1.4925373134328357,8.955223880597014,17.91044776119403,9.571428571428571
2021-03-31,24.096385542168676,49.39759036144578,0.0,2.4096385542168672,0.0,1.2048192771084336,8.433734939759036,14.457831325301203,11.857142857142858
2021-04-01,20.833333333333336,52.083333333333336,1.0416666666666665,2.083333333333333,0.0,1.0416666666666665,9.375000000000002,13.541666666666668,13.714285714285714
2021-04-02,17.647058823529413,55.88235294117647,0.9803921568627451,2.941176470588235,0.0,0.9803921568627451,8.823529411764707,12.745098039215689,14.571428571428571
2021-04-03,15.0,56.99999999999999,1.9999999999999998,2.9999999999999996,0.0,0.9999999999999999,10.0,11.999999999999998,14.285714285714286
2021-04-04,18.69158878504673,51.4018691588785,1.8691588785046727,2.8037383177570088,0.9345794392523363,1.8691588785046727,10.2803738317757,12.149532710280374,15.285714285714286
2021-04-05,17.17171717171717,49.494949494949495,2.02020202020202,2.02020202020202,1.01010101010101,1.01010101010101,13.131313131313133,14.14141414141414,14.142857142857142
2021-04-06,20.5607476635514,51.4018691588785,1.8691588785046727,1.8691588785046727,1.8691588785046727,0.9345794392523363,10.2803738317757,11.214953271028035,15.285714285714286
2021-04-07,20.408163265306122,46.93877551020408,3.061224489795918,1.0204081632653061,2.0408163265306123,1.0204081632653061,12.244897959183673,13.26530612244898,14.0
2021-04-08,24.705882352941178,42.352941176470594,3.5294117647058822,1.1764705882352942,3.5294117647058822,1.1764705882352942,10.588235294117649,12.941176470588237,12.142857142857142
2021-04-09,25.581395348837205,40.69767441860465,4.651162790697674,0.0,3.488372093023255,1.1627906976744184,12.790697674418603,11.627906976744185,12.285714285714286
2021-04-10,24.444444444444443,40.0,5.555555555555555,0.0,3.3333333333333335,1.111111111111111,12.222222222222221,13.333333333333334,12.857142857142858
2021-04-11,21.839080459770116,42.5287356321839,5.747126436781609,0.0,2.2988505747126435,0.0,13.793103448275861,13.793103448275861,12.428571428571429
2021-04-12,23.157894736842106,40.0,8.421052631578947,0.0,2.1052631578947367,0.0,13.684210526315791,12.631578947368421,13.571428571428571
2021-04-13,21.951219512195124,34.146341463414636,10.975609756097562,0.0,1.2195121951219512,0.0,14.634146341463413,17.073170731707318,11.714285714285714
2021-04-14,22.368421052631575,26.31578947368421,14.473684210526313,0.0,1.3157894736842104,0.0,14.473684210526313,21.052631578947366,10.857142857142858
2021-04-15,18.072289156626507,27.710843373493976,15.66265060240964,0.0,1.2048192771084336,0.0,15.66265060240964,21.686746987951807,11.857142857142858
2021-04-16,15.730337078651685,21.348314606741575,21.348314606741575,2.247191011235955,1.1235955056179776,0.0,15.730337078651685,22.471910112359552,12.714285714285714
2021-04-17,14.432989690721648,20.618556701030926,20.618556701030926,2.0618556701030926,2.0618556701030926,0.0,17.525773195876287,22.68041237113402,13.857142857142858
2021-04-18,15.841584158415841,19.801980198019802,25.742574257425744,2.9702970297029703,1.9801980198019802,0.0,13.86138613861386,19.801980198019802,14.428571428571429
2021-04-19,14.893617021276595,19.148936170212767,28.723404255319153,3.1914893617021276,2.127659574468085,0.0,13.829787234042554,18.085106382978722,13.428571428571429
2021-04-20,13.541666666666668,17.708333333333336,33.33333333333333,3.125,2.083333333333333,0.0,13.541666666666668,16.666666666666664,13.714285714285714
2021-04-21,13.541666666666668,22.916666666666668,32.29166666666667,3.125,2.083333333333333,0.0,13.541666666666668,12.5,13.714285714285714
2021-04-22,14.893617021276595,20.21276595744681,36.170212765957444,3.1914893617021276,1.0638297872340425,0.0,14.893617021276595,9.574468085106384,13.428571428571429
2021-04-23,17.58241758241758,21.978021978021978,39.56043956043956,1.0989010989010988,1.0989010989010988,0.0,10.989010989010989,7.6923076923076925,13.0
2021-04-24,17.045454545454543,17.045454545454543,48.86363636363637,2.272727272727273,0.0,0.0,11.363636363636365,3.4090909090909087,12.571428571428571
2021-04-25,14.117647058823529,15.294117647058824,52.94117647058824,1.1764705882352942,0.0,0.0,11.764705882352942,4.705882352941177,12.142857142857142
2021-04-26,11.34020618556701,14.432989690721648,52.57731958762887,1.0309278350515463,0.0,0.0,10.309278350515463,10.309278350515463,13.857142857142858
2021-04-27,11.111111111111112,15.151515151515152,50.505050505050505,2.02020202020202,0.0,0.0,11.111111111111112,10.101010101010102,14.142857142857142
2021-04-28,10.909090909090908,9.090909090909092,59.09090909090909,1.8181818181818181,0.0,0.0,9.090909090909092,10.0,15.714285714285714
2021-04-29,9.821428571428571,8.035714285714286,63.39285714285714,1.7857142857142856,0.8928571428571428,0.0,6.25,9.821428571428571,16.0
2021-04-30,6.93069306930693,4.9504950495049505,67.32673267326732,1.9801980198019802,0.9900990099009901,0.0,6.93069306930693,10.891089108910892,14.428571428571429
2021-05-01,7.920792079207921,4.9504950495049505,72.27722772277228,0.9900990099009901,0.9900990099009901,0.0,2.9702970297029703,9.900990099009901,14.428571428571429
2021-05-02,7.547169811320755,4.716981132075472,74.52830188679246,0.9433962264150944,0.9433962264150944,0.0,2.8301886792452833,8.49056603773585,15.142857142857142
2021-05-03,8.421052631578947,3.1578947368421053,81.05263157894737,1.0526315789473684,1.0526315789473684,0.0,1.0526315789473684,4.2105263157894735,13.571428571428571
2021-05-04,7.777777777777778,4.444444444444444,82.22222222222221,0.0,1.111111111111111,0.0,0.0,4.444444444444444,12.857142857142858
2021-05-05,9.333333333333334,5.333333333333334,80.0,0.0,1.3333333333333335,0.0,0.0,4.0,10.714285714285714
2021-05-06,10.294117647058824,7.352941176470589,73.52941176470588,0.0,0.0,0.0,1.4705882352941175,7.352941176470589,9.714285714285714
2021-05-07,12.000000000000002,6.666666666666668,70.66666666666667,0.0,0.0,0.0,1.3333333333333335,9.333333333333334,10.714285714285714
2021-05-08,11.428571428571429,11.428571428571429,62.857142857142854,0.0,0.0,0.0,1.4285714285714286,12.85714285714286,10.0
2021-05-09,9.523809523809524,14.285714285714288,57.14285714285715,0.0,0.0,0.0,3.1746031746031744,15.873015873015872,9.0
2021-05-10,7.46268656716418,11.940298507462686,64.17910447761194,0.0,0.0,0.0,2.9850746268656714,13.432835820895525,9.571428571428571
2021-05-11,6.944444444444445,9.722222222222221,69.44444444444444,0.0,0.0,0.0,2.7777777777777772,11.111111111111109,10.285714285714286
2021-05-12,4.545454545454546,7.954545454545454,76.13636363636364,0.0,0.0,0.0,2.272727272727273,9.090909090909092,12.571428571428571
2021-05-13,2.9702970297029703,6.93069306930693,82.17821782178218,0.0,0.0,0.0,1.9801980198019802,5.9405940594059405,14.428571428571429
2021-05-14,0.8264462809917356,6.6115702479338845,87.60330578512396,0.0,0.0,0.0,1.6528925619834711,3.3057851239669422,17.285714285714285
2021-05-15,0.7407407407407408,3.703703703703704,92.59259259259261,0.0,0.0,0.0,1.4814814814814816,1.4814814814814816,19.285714285714285
2021-05-16,0.641025641025641,2.564102564102564,94.87179487179488,0.0,0.0,0.0,0.641025641025641,1.282051282051282,22.285714285714285
2021-05-17,1.2269938650306749,2.4539877300613497,93.25153374233129,0.0,0.0,0.0,0.6134969325153374,2.4539877300613497,23.285714285714285
2021-05-18,1.6483516483516485,2.1978021978021975,92.85714285714286,0.0,0.0,0.0,0.5494505494505494,2.7472527472527473,26.0
2021-05-19,1.0256410256410255,2.564102564102564,93.33333333333333,0.0,0.0,0.0,0.5128205128205128,2.564102564102564,27.857142857142858
2021-05-20,0.9900990099009901,2.9702970297029703,92.07920792079209,0.0,0.0,0.0,0.0,3.9603960396039604,28.857142857142858
2021-05-21,1.0050251256281406,2.512562814070352,91.95979899497488,0.0,0.0,0.0,0.0,4.522613065326634,28.428571428571427
2021-05-22,1.0416666666666665,3.6458333333333335,90.10416666666667,0.0,0.0,0.0,0.0,5.208333333333334,27.428571428571427
2021-05-23,1.111111111111111,3.888888888888889,89.99999999999999,0.0,0.0,0.0,0.0,5.0,25.714285714285715
2021-05-24,0.53475935828877,3.7433155080213902,91.97860962566845,0.0,0.0,0.0,0.0,3.7433155080213902,26.714285714285715
2021-05-25,0.0,3.35195530726257,92.17877094972067,0.0,0.0,0.0,0.0,4.4692737430167595,25.571428571428573
2021-05-26,0.0,3.1446540880503147,91.82389937106919,0.0,0.0,0.0,0.0,5.031446540880503,22.714285714285715
2021-05-27,0.0,1.910828025477707,93.63057324840764,0.0,0.0,0.0,0.0,4.4585987261146505,22.428571428571427
2021-05-28,0.0,2.649006622516556,92.71523178807946,0.0,0.0,0.0,0.0,4.635761589403973,21.571428571428573
2021-05-29,0.0,3.3557046979865772,91.2751677852349,0.0,0.0,0.0,0.0,5.369127516778524,21.285714285714285
2021-05-30,0.6666666666666667,3.333333333333334,90.66666666666666,0.0,0.0,0.0,0.0,5.333333333333334,21.428571428571427
2021-05-31,0.7246376811594202,3.6231884057971016,89.85507246376811,0.0,0.0,0.0,0.0,5.797101449275361,19.714285714285715
2021-06-01,1.4084507042253522,4.225352112676056,90.14084507042254,0.0,0.0,0.0,0.0,4.225352112676056,20.285714285714285
2021-06-02,1.2048192771084336,3.0120481927710845,91.56626506024097,0.0,0.0,0.0,0.0,4.216867469879518,23.714285714285715
2021-06-03,1.3157894736842104,3.289473684210526,92.10526315789474,0.0,0.0,0.0,0.0,3.289473684210526,21.714285714285715
2021-06-04,1.4705882352941175,2.941176470588235,92.64705882352942,0.0,0.0,0.0,0.0,2.941176470588235,19.428571428571427
2021-06-05,1.5037593984962405,0.7518796992481203,96.2406015037594,0.0,0.0,0.0,0.0,1.5037593984962405,19.0
2021-06-06,0.8333333333333334,0.8333333333333334,96.66666666666669,0.0,0.0,0.0,0.0,1.6666666666666667,17.142857142857142
2021-06-07,1.7857142857142856,1.7857142857142856,94.64285714285714,0.0,0.0,0.0,0.0,1.7857142857142856,16.0
2021-06-08,1.1235955056179776,1.1235955056179776,95.50561797752809,0.0,0.0,0.0,0.0,2.247191011235955,12.714285714285714
2021-06-09,1.7857142857142856,1.7857142857142856,94.64285714285714,0.0,0.0,0.0,0.0,1.7857142857142856,8.0
2021-06-10,2.127659574468085,2.127659574468085,93.61702127659575,0.0,0.0,0.0,0.0,2.127659574468085,6.714285714285714
2021-06-11,2.272727272727273,2.272727272727273,90.90909090909092,0.0,4.545454545454546,0.0,0.0,0.0,6.285714285714286
2021-06-12,2.564102564102564,2.564102564102564,89.74358974358975,0.0,5.128205128205128,0.0,0.0,0.0,5.571428571428571
2021-06-13,1.923076923076923,1.923076923076923,90.38461538461539,0.0,3.846153846153846,0.0,0.0,1.923076923076923,7.428571428571429
2021-06-14,0.0,0.0,92.5925925925926,0.0,3.7037037037037033,0.0,0.0,3.7037037037037033,7.714285714285714
2021-06-15,0.0,1.3333333333333335,93.33333333333333,0.0,2.666666666666667,0.0,0.0,2.666666666666667,10.714285714285714
2021-06-16,0.0,1.1627906976744184,93.02325581395348,0.0,2.325581395348837,0.0,0.0,3.488372093023255,12.285714285714286
2021-06-17,1.01010101010101,1.01010101010101,92.92929292929293,0.0,2.02020202020202,0.0,0.0,3.0303030303030303,14.142857142857142
2021-06-18,0.9523809523809523,0.9523809523809523,94.28571428571428,0.0,0.0,0.0,0.0,3.8095238095238093,15.0
2021-06-19,0.9345794392523363,0.9345794392523363,94.39252336448598,0.0,0.0,0.0,0.0,3.7383177570093453,15.285714285714286
2021-06-20,1.0526315789473684,1.0526315789473684,94.73684210526316,0.0,0.0,0.0,0.0,3.1578947368421053,13.571428571428571
2021-06-21,0.9345794392523363,0.9345794392523363,96.26168224299064,0.0,0.0,0.0,0.0,1.8691588785046727,15.285714285714286
2021-06-22,0.9615384615384615,0.0,96.15384615384616,0.0,0.0,0.0,0.0,2.8846153846153846,14.857142857142858
2021-06-23,0.9708737864077669,0.0,97.0873786407767,0.0,0.0,0.0,0.0,1.9417475728155338,14.714285714285714
2021-06-24,0.0,0.0,98.16513761467891,0.0,0.0,0.0,0.0,1.8348623853211006,15.571428571428571
2021-06-25,0.0,0.8771929824561403,98.24561403508773,0.0,0.0,0.0,0.0,0.8771929824561403,16.285714285714285
2021-06-26,0.0,0.8620689655172412,98.27586206896551,0.0,0.0,0.0,0.0,0.8620689655172412,16.571428571428573
